"統計名：","人口動態調査 人口動態統計 確定数 総覧"
"表番号：","3-3-1"
"表題：","[上巻] 都道府県（特別区－指定都市再掲）別にみた人口動態総覧"
"実施年月：","2022年","-"
"市区町村時点（年月日）：","-"

"***","調査又は集計していないもの"
"-","計数のない場合"
"…","計数不明の場合"
"・","統計項目のありえない場合"

"","","","","","","/人口動態総覧 コード","00100","00110","00150","00180","00190","00200","00210","00220","00230","00240","00250","00260","00270","00280","00290","00300","00320","00330","00340","00350","00360","00370","00380","00390","00400","00410","00420","00430"
"","","","","","","/人口動態総覧 補助コード","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"時間軸(年次) コード","時間軸(年次) 補助コード","時間軸(年次)","都道府県（特別区－指定都市再掲） コード","都道府県（特別区－指定都市再掲） 補助コード","都道府県（特別区－指定都市再掲）","/人口動態総覧","人口【人】","出生数【人】","死亡数【人】","乳児死亡数【人】","新生児死亡数【人】","自然増減数【人】","死産数【胎】","自然死産数【胎】","人工死産数【胎】","周産期死亡数【胎・人】","満22週以後の死産数【胎】","早期新生児死亡【人】","婚姻件数【件】","離婚件数【件】","出生率【人口千対】","合計特殊出生率","死亡率【人口千対】","乳児死亡率【出生千対】","新生児死亡率【出生千対】","自然増減率【人口千対】","死産率【出産千対】","自然死産率【出産千対】","人工死産率【出産千対】","周産期死亡率【出産千対】","満22週以後の死産率【出産千対】","早期新生児死亡率【出生千対】","婚姻率【人口千対】","離婚率【人口千対】"
"2022000000","","2022年","27100","","大阪市","","2,757,000","18,399","34,239","32","16","-15,840","396","161","235","75","60","15","16,488","5,052","6.7","…","12.4","1.7","0.9","-5.7","21.1","8.6","12.5","4.1","3.3","0.8","6.0","1.83"
"2022000000","","2022年","27140","","堺市","","817,000","5,350","10,243","5","3","-4,893","95","40","55","20","17","3","3,553","1,345","6.5","…","12.5","0.9","0.6","-6.0","17.4","7.3","10.1","3.7","3.2","0.6","4.3","1.65"
"2022000000","","2022年","28100","","神戸市","","1,510,000","8,941","17,978","11","2","-9,037","171","76","95","19","17","2","6,028","2,255","5.9","…","11.9","1.2","0.2","-6.0","18.8","8.3","10.4","2.1","1.9","0.2","4.0","1.49"
"2022000000","","2022年","33100","","岡山市","","719,000","5,158","8,047","5","3","-2,889","99","42","57","14","12","2","3,229","1,086","7.2","…","11.2","1.0","0.6","-4.0","18.8","8.0","10.8","2.7","2.3","0.4","4.5","1.51"
"2022000000","","2022年","34100","","広島市","","1,191,000","8,306","12,158","6","2","-3,852","150","72","78","30","28","2","5,202","1,754","7.0","…","10.2","0.7","0.2","-3.2","17.7","8.5","9.2","3.6","3.4","0.2","4.4","1.47"
"2022000000","","2022年","40100","","北九州市","","924,000","5,901","12,864","11","5","-6,963","124","49","75","20","16","4","3,761","1,507","6.4","…","13.9","1.9","0.8","-7.5","20.6","8.1","12.4","3.4","2.7","0.7","4.1","1.63"
"2022000000","","2022年","40130","","福岡市","","1,631,000","12,198","14,468","24","12","-2,270","270","115","155","40","36","4","8,723","2,538","7.5","…","8.9","2.0","1.0","-1.4","21.7","9.2","12.4","3.3","2.9","0.3","5.3","1.56"
"2022000000","","2022年","43100","","熊本市","","738,000","5,792","8,238","19","7","-2,446","98","49","49","15","10","5","3,214","1,114","7.8","…","11.2","3.3","1.2","-3.3","16.6","8.3","8.3","2.6","1.7","0.9","4.4","1.51"
"2021000000","","2021年","00000","","全国","","122,780,487","811,622","1,439,856","1,399","658","-628,234","16,277","8,082","8,195","2,741","2,235","506","501,138","184,384","6.6","1.30","11.7","1.7","0.8","-5.1","19.7","9.8","9.9","3.4","2.7","0.6","4.1","1.50"
"2021000000","","2021年","01000","","北海道","","5,147,000","28,762","69,023","61","27","-40,261","646","307","339","113","92","21","19,326","8,662","5.6","1.20","13.4","2.1","0.9","-7.8","22.0","10.4","11.5","3.9","3.2","0.7","3.8","1.68"
"2021000000","","2021年","02000","","青森県","","1,216,000","6,513","18,785","11","3","-12,272","150","78","72","25","23","2","3,736","1,783","5.4","1.31","15.4","1.7","0.5","-10.1","22.5","11.7","10.8","3.8","3.5","0.3","3.1","1.47"
"2021000000","","2021年","03000","","岩手県","","1,189,000","6,472","17,631","10","6","-11,159","129","70","59","19","13","6","3,673","1,459","5.4","1.30","14.8","1.5","0.9","-9.4","19.5","10.6","8.9","2.9","2.0","0.9","3.1","1.23"
"2021000000","","2021年","04000","","宮城県","","2,269,000","13,761","25,897","21","11","-12,136","299","155","144","45","35","10","8,595","3,228","6.1","1.15","11.4","1.5","0.8","-5.3","21.3","11.0","10.2","3.3","2.5","0.7","3.8","1.42"
"2021000000","","2021年","05000","","秋田県","","941,000","4,335","16,019","5","3","-11,684","100","54","46","14","11","3","2,618","1,043","4.6","1.22","17.0","1.2","0.7","-12.4","22.5","12.2","10.4","3.2","2.5","0.7","2.8","1.11"
"2021000000","","2021年","06000","","山形県","","1,048,000","5,898","15,753","6","3","-9,855","98","52","46","17","15","2","3,386","1,240","5.6","1.32","15.0","1.0","0.5","-9.4","16.3","8.7","7.7","2.9","2.5","0.3","3.2","1.18"
"2021000000","","2021年","07000","","福島県","","1,799,000","10,649","25,559","25","13","-14,910","227","125","102","44","35","9","6,346","2,702","5.9","1.36","14.2","2.3","1.2","-8.3","20.9","11.5","9.4","4.1","3.3","0.8","3.5","1.50"
"2021000000","","2021年","08000","","茨城県","","2,785,000","16,502","33,814","37","22","-17,312","355","186","169","76","59","17","10,021","4,059","5.9","1.30","12.1","2.2","1.3","-6.2","21.1","11.0","10.0","4.6","3.6","1.0","3.6","1.46"
"2021000000","","2021年","09000","","栃木県","","1,880,000","11,475","22,712","23","12","-11,237","253","130","123","45","35","10","7,127","2,799","6.1","1.31","12.1","2.0","1.0","-6.0","21.6","11.1","10.5","3.9","3.0","0.9","3.8","1.49"
"2021000000","","2021年","10000","","群馬県","","1,866,000","11,236","24,304","25","7","-13,068","247","112","135","38","31","7","6,787","2,842","6.0","1.35","13.0","2.2","0.6","-7.0","21.5","9.8","11.8","3.4","2.8","0.6","3.6","1.52"
"2021000000","","2021年","11000","","埼玉県","","7,152,000","45,424","75,164","62","21","-29,740","929","437","492","126","110","16","28,345","10,626","6.4","1.22","10.5","1.4","0.5","-4.2","20.0","9.4","10.6","2.8","2.4","0.4","4.0","1.49"
"2021000000","","2021年","12000","","千葉県","","6,114,000","38,426","65,244","79","29","-26,818","744","405","339","128","104","24","24,234","9,011","6.3","1.21","10.7","2.1","0.8","-4.4","19.0","10.3","8.7","3.3","2.7","0.6","4.0","1.47"
